Feature-Feature Interaction	HepG2 - Interaction SHAP	K562 - Interaction SHAP	HepG2 - F1 (1st Individual Feature in Interaction) SHAP	K562 - F1 (1st Individual Feature in Interaction) SHAP	HepG2 - F2 (2nd Individual Feature in Interaction) SHAP	K562 - F2 (2nd Individual Feature in Interaction) SHAP	HepG2 - Both Bound: # Points	K562 - Both Bound: # Points	HepG2 - Both Bound: Average	K562 - Both Bound: Average	HepG2 - Both Bound: Median	K562 - Both Bound: Median	HepG2 - F1 Bound Only: # Points	K562 - F1 Bound Only: # Points	HepG2 - F1 Bound Only: Average	K562 - F1 Bound Only: Average	HepG2 - F1 Bound Only: Median	K562 - F1 Bound Only: Median	HepG2 - F2 Bound Only: # Points	K562 - F2 Bound Only: # Points	HepG2 - F2 Bound Only: Average	K562 - F2 Bound Only: Average	HepG2 - F2 Bound Only: Median	K562 - F2 Bound Only: Median	HepG2 - Both Bound vs F1 Bound Only: Abs(Diff Average)	HepG2 - Both Bound vs F1 Bound Only: Abs(Diff Median)	K562 - Both Bound vs F1 Bound Only: Abs(Diff Average)	K562 - Both Bound vs F1 Bound Only: Abs(Diff Median)	HepG2 - Both Bound vs F2 Bound Only: Abs(Diff Average)	HepG2 - Both Bound vs F2 Bound Only: Abs(Diff Median)	K562 - Both Bound vs F2 Bound Only: Abs(Diff Average)	K562 - Both Bound vs F2 Bound Only: Abs(Diff Median)	Statistical Testing Directionality	HepG2 - Both Bound vs F1 Bound Only: Mann-Whitney U	K562 - Both Bound vs F1 Bound Only: Mann-Whitney U	HepG2 - Both Bound vs F2 Bound Only: Mann-Whitney U	K562 - Both Bound vs F2 Bound Only: Mann-Whitney U	HepG2 - Both Bound vs F1 Bound Only: Welch's t-test	K562 - Both Bound vs F1 Bound Only: Welch's t-test	HepG2 - Both Bound vs F2 Bound Only: Welch's t-test	K562 - Both Bound vs F2 Bound Only: Welch's t-test	All MWU Significant	Rec-Y2H	Street et al | IP-MS	Street et al | IP/SEC-MS (Both)	Rec-Y2H/Street et al. IP-MS (Union)
PRPF8_4-GRWD1_6-interaction-shap	0.0991373360157013	0.11553775519132614	1.359736680984497	1.0885541439056396	-0.2737436294555664	-0.32360902428627014	101125	25465	0.9554964054388133	0.9485004908698212	0.999	0.999	662691	623265	0.9671783244377848	0.9562550070997086	1.0	0.999	402515	145313	0.7437018371986137	0.7817427346486548	0.984	0.992	0.01168191899897153	0.0010000000000000009	0.0077545162298873205	0.0	0.2117945682401996	0.015000000000000013	0.1667577562211664	0.007000000000000006	greater	0.9999999999999667	0.8663087675408151	0.0	0.0	1.0	0.9999999999967037	0.0	0.0	false	None	False	False	False
BUD13_3-AQR_4-interaction-shap	-0.002510639140382409	-0.14909878373146057	0.7667649984359741	1.022349238395691	0.7352287769317627	1.1961925029754639	22228	86385	0.9726741497210725	0.9740760895988888	1.0	1.0	90592	209705	0.9610233905863651	0.9578881380987576	1.0	1.0	226505	878635	0.9631726805147789	0.9601697838123908	0.999	0.999	0.011650759134707367	0.0	0.016187951500131192	0.0	0.009501469206293578	0.0010000000000000009	0.013906305786497986	0.0010000000000000009	less	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	false	None	False	False	False
PRPF8_2-GRWD1_5-interaction-shap	0.040547680109739304	0.0015797266969457269	-0.17347882688045502	-0.15538087487220764	-0.35363882780075073	-0.0436827652156353	130681	32084	0.7832956206334508	0.849426567759631	0.99	0.998	1106801	902880	0.7948671748579914	0.8061085526315787	0.988	0.989	283434	150817	0.7962108815456157	0.8401468932547391	0.991	0.995	0.011571554224540592	0.0020000000000000018	0.043318015128052334	0.009000000000000008	0.012915260912164883	0.0010000000000000009	0.009279674504891866	0.0030000000000000027	greater	2.5060952940996213e-6	7.0473507533042115e-295	1.0	4.019954366782904e-42	1.0	3.386970239371448e-120	1.0	2.032356486716225e-6	false	None	False	False	False
FXR2_3-IGF2BP1_3-interaction-shap	-0.08726153522729874	-0.0030674757435917854	0.6237109899520874	0.24987705051898956	1.0084174871444702	1.3440452814102173	274	348	0.9964963503649634	0.992566091954023	1.0	1.0	37251	53884	0.9849511154062978	0.9767714906094572	1.0	1.0	31916	77092	0.9732452374984333	0.9725385772842837	1.0	0.999	0.011545234958665662	0.0	0.015794601344565784	0.0	0.023251112866530144	0.0	0.020027514669739288	0.0010000000000000009	less	0.9999999998336067	0.8890413268159112	0.999999999999923	0.9910413241667675	1.0	1.0	1.0	1.0	false	False	False	False	False
DDX3X_3-AQR_5-interaction-shap	-0.014705664478242397	-0.0987849310040474	1.1461492776870728	1.1887235641479492	-0.11271006613969803	-0.43198004364967346	22340	15611	0.9476378692927484	0.9222319518288387	0.997	0.997	66342	173669	0.9591590093756596	0.961687722045961	0.997	0.997	368067	379547	0.8036761595035685	0.8177345203624319	0.993	0.991	0.011521140082911163	0.0	0.03945577021712232	0.0	0.14396170978917988	0.0040000000000000036	0.10449743146640678	0.006000000000000005	less	0.00020306483402259733	2.2824291461804946e-12	1.0	1.0	1.6795075212678323e-24	2.535060316190379e-124	1.0	1.0	false	None	False	False	False
LIN28B_3-PRPF8_4-interaction-shap	-0.04067380726337433	-0.053661417216062546	1.011259913444519	1.3737187385559082	1.359736680984497	1.0885541439056396	11030	20169	0.9923421577515865	0.991508255243195	1.0	1.0	38446	115419	0.980940201841544	0.9759500428872193	1.0	0.999	752786	628561	0.9652403352347149	0.9548096557056516	1.0	0.999	0.01140195591004256	0.0	0.015558212355975654	0.0010000000000000009	0.027101822516871654	0.0	0.0366985995375434	0.0010000000000000009	less	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	false	None	False	False	False
RPS3_3-IGF2BP1_4-interaction-shap	-0.006508206948637962	-0.09621317684650421	0.7269369959831238	1.4697649478912354	1.2440402507781982	1.492333173751831	5552	1180	0.995927053314121	0.9985347457627118	1.0	1.0	112767	76256	0.9846317362348914	0.9898835632605961	1.0	0.999	29736	82503	0.9546646489104116	0.9826359526320255	0.999	0.999	0.011295317079229594	0.0	0.008651182502115717	0.0010000000000000009	0.04126240440370943	0.0010000000000000009	0.015898793130686317	0.0010000000000000009	less	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	false	False	False	False	False
RPS3_3-HNRNPM_4-interaction-shap	0.000015527009963989258	0.02461419627070427	0.7269369959831238	1.4697649478912354	-0.8431994915008545	-0.5517842769622803	239	487	0.9964142259414225	0.9385092402464065	0.998	0.943	118080	76949	0.9851389820460704	0.990341368958661	1.0	0.999	5498	7831	0.5117700982175336	0.6645931554079939	0.609	0.963	0.01127524389535206	0.0020000000000000018	0.05183212871225451	0.05600000000000005	0.4846441277238889	0.389	0.27391608483841257	0.020000000000000018	greater	0.8256511160375498	1.0	3.389207796292997e-85	0.48238306962305666	3.408939332530932e-92	1.0	0.0	0.0	false	None	False	False	False
PRPF8_4-UCHL5_5-interaction-shap	-0.003137268591672182	-0.003955563064664602	1.359736680984497	1.0885541439056396	-0.039743583649396896	-0.21532993018627167	14955	44082	0.9547177532597794	0.9544592577469262	0.998	0.999	748861	604648	0.9658496583478108	0.9560593419642502	1.0	0.999	38871	419415	0.7253141673741349	0.8332965034631568	0.989	0.995	0.011131905088031413	0.0020000000000000018	0.0016000842173240493	0.0	0.22940358588564447	0.009000000000000008	0.12116275428376944	0.0040000000000000036	less	4.813668631905876e-6	1.0	1.0	1.0	6.082293156715224e-20	0.02038365107106108	1.0	1.0	false	None	False	False	False
AQR_4-BUD13_4-interaction-shap	-0.010415793396532536	-0.030972784385085106	0.7352287769317627	1.1961925029754639	0.21850769221782684	0.5062833428382874	29723	103865	0.954230730410793	0.9685712511433111	0.999	1.0	219010	861155	0.9653505730331948	0.960551454732307	0.999	0.999	43184	72850	0.9545056270841052	0.9436816609471517	1.0	0.999	0.011119842622401843	0.0	0.008019796411004143	0.0010000000000000009	0.00027489667331226375	0.0010000000000000009	0.02488959019615944	0.0010000000000000009	less	0.8907511767785934	1.0	0.6545273060245675	1.0	1.1254567312245054e-41	1.0	0.3991115910963524	1.0	false	None	False	False	False
SND1_2-AQR_5-interaction-shap	-0.042384445667266846	-0.0052208504639565945	-0.18224208056926727	-0.24509850144386292	-0.11271006613969803	-0.43198004364967346	16789	8881	0.8827434034189053	0.8028923544645872	0.999	0.989	108081	114242	0.8936909077451172	0.8770760928555172	0.998	0.997	373618	386277	0.8087311746222077	0.8222989202049308	0.993	0.992	0.010947504326211832	0.0010000000000000009	0.07418373839093007	0.008000000000000007	0.07401222879669767	0.006000000000000005	0.019406565740343606	0.0030000000000000027	less	0.9999999999999978	3.327273827536287e-159	1.0	6.290131994058267e-14	6.081902949763151e-6	1.0022104556425462e-75	1.0	4.25486270409621e-7	false	None	None	None	None
SND1_3-GRWD1_4-interaction-shap	-0.052116136997938156	-0.04948034510016441	1.385410189628601	1.4929884672164917	1.2845640182495117	0.8225722312927246	4408	1466	0.9944137931034484	0.9975477489768078	1.0	1.0	111312	107419	0.9834794990656893	0.9829830290730689	1.0	0.999	366906	118530	0.9724725951606136	0.9754136758626506	1.0	1.0	0.01093429403775903	0.0	0.014564719903738865	0.0010000000000000009	0.021941197942834778	0.0	0.02213407311415716	0.0	less	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	false	None	None	None	None
LIN28B_3-GRWD1_6-interaction-shap	0.0003305150894448161	0.015095819719135761	1.011259913444519	1.3737187385559082	-0.2737436294555664	-0.32360902428627014	3153	6366	0.9936374881065653	0.9941877159912033	1.0	0.999	46323	129222	0.9827908814195971	0.9774799105415488	1.0	1.0	500487	164412	0.7849210469003192	0.7993452302751626	0.989	0.993	0.01084660668696813	0.0	0.016707805449654445	0.0010000000000000009	0.2087164412062461	0.01100000000000001	0.19484248571604068	0.006000000000000005	greater	0.9240294428033	0.09223550385973883	9.320705590079046e-258	0.0	7.562409120705379e-114	0.0	0.0	0.0	false	None	False	False	False
HNRNPK_4-AQR_5-interaction-shap	0.0879024788737297	0.0025791882071644068	-0.11156120896339417	-0.23724599182605743	-0.11271006613969803	-0.43198004364967346	4259	2878	0.7760002347969006	0.7135684503127172	0.983	0.97	17907	16306	0.7652318087898586	0.7715296209984054	0.976	0.983	386148	392280	0.8123100935392648	0.822657277964719	0.993	0.992	0.010768426007041976	0.007000000000000006	0.05796117068568818	0.013000000000000012	0.03630985874236414	0.010000000000000009	0.10908882765200179	0.02200000000000002	greater	0.04394358517389955	0.9999999999999328	1.0	1.0	0.04762700162322812	0.9999999999999287	0.9999999997436114	1.0	false	None	None	None	None
LIN28B_3-FXR2_4-interaction-shap	-0.03818231076002121	-0.008304368704557419	1.011259913444519	1.3737187385559082	0.7182850241661072	0.4309576153755188	495	2163	0.9940969696969696	0.9967877947295424	1.0	1.0	48981	133425	0.9833748392233723	0.9779640697020798	1.0	1.0	44695	50934	0.9845479136368721	0.9668931165822436	1.0	1.0	0.010722130473597269	0.0	0.018823725027462546	0.0	0.009549056060097483	0.0	0.029894678147298737	0.0	less	0.9769306122514533	1.0	0.9999974071997796	1.0	1.0	1.0	1.0	1.0	false	False	False	False	False
AQR_5-BUD13_5-interaction-shap	0.01112329214811325	0.057406213134527206	-0.11271006613969803	-0.43198004364967346	-0.16154304146766663	-0.07166457921266556	60408	102048	0.8209588299562973	0.8600989338350581	0.992	0.994	329999	293110	0.8102582795705439	0.8085506158097644	0.994	0.991	84356	308599	0.8067173526483	0.8363197612435554	0.99	0.992	0.01070055038575346	0.0020000000000000018	0.05154831802529369	0.0030000000000000027	0.014241477307997297	0.0020000000000000018	0.02377917259150264	0.0020000000000000018	greater	0.9999612945524458	1.2406777038352913e-246	0.5049481648616239	1.2647288412530915e-26	9.083509162581477e-13	0.0	6.98134055594949e-15	1.6431385820088708e-102	false	None	False	False	False
IGF2BP1_3-U2AF2_5-interaction-shap	0.030458008870482445	0.0014728313544765115	1.0084174871444702	1.3440452814102173	-0.14822599291801453	-0.00855240412056446	1922	5656	0.9834739854318418	0.9554418316831683	0.999	0.997	30268	71784	0.9728061979648474	0.9739827538170065	1.0	0.999	365577	288472	0.7826052131288346	0.8156832586871517	0.981	0.988	0.010667787466994483	0.0010000000000000009	0.018540922133838178	0.0020000000000000018	0.20086877230300726	0.018000000000000016	0.13975857299601657	0.009000000000000008	greater	0.7550029698400699	1.0	3.641817242610701e-143	1.6714327496171025e-134	2.1774917157462004e-23	1.0	0.0	0.0	false	False	False	False	False
PRPF8_4-BUD13_5-interaction-shap	-0.0020934639032930136	-0.1080722063779831	1.359736680984497	1.0885541439056396	-0.16154304146766663	-0.07166457921266556	51289	69414	0.9556851761586304	0.93921387616331	1.0	0.999	712527	579316	0.9663476724390792	0.9579560205483708	1.0	0.999	93475	341233	0.7341833966301149	0.8225002447008349	0.981	0.99	0.010662496280448797	0.0	0.018742144385060833	0.0	0.22150177952851546	0.019000000000000017	0.11671363146247504	0.009000000000000008	less	0.000027581482922223595	8.917586113929824e-8	1.0	1.0	4.2613370526703996e-64	1.216986696155895e-136	1.0	1.0	false	None	Different-Position	False	Different-Position
AQR_4-AQR_5-interaction-shap	0.10210983455181122	0.2100900113582611	0.7352287769317627	1.1961925029754639	-0.11271006613969803	-0.43198004364967346	114248	230255	0.9582832434703452	0.9446379752882671	0.999	0.998	134485	734765	0.968896791463732	0.9666719617836994	0.999	0.999	276159	164903	0.7513604807375461	0.6504310412788123	0.987	0.956	0.010613547993386763	0.0	0.02203398649543231	0.0010000000000000009	0.20692276273279908	0.01200000000000001	0.29420693400945475	0.04200000000000004	greater	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	false				
ZNF800_3-RPS3_4-interaction-shap	-0.031194427981972694	-0.034611526876688004	0.37568965554237366	0.7358933091163635	0.7361400723457336	0.970572292804718	6529	5732	0.9901689385817124	0.9968353105373342	1.0	1.0	48564	67919	0.9797640227328887	0.981628528099648	1.0	1.0	103870	64864	0.984628102435737	0.9889900869511594	0.999	0.999	0.010404915848823748	0.0	0.01520678243768625	0.0	0.005540836145975447	0.0010000000000000009	0.007845223586174788	0.0010000000000000009	less	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999998	1.0	false	None	False	False	False
AQR_3-IGF2BP1_3-interaction-shap	-0.03518977761268616	-0.024580499157309532	1.1179728507995605	0.6514191031455994	1.0084174871444702	1.3440452814102173	3854	2667	0.9736401141670991	0.9719422572178478	1.0	1.0	292254	350085	0.9633927542480172	0.9380371624034166	0.999	0.997	28336	74773	0.9734163608131	0.9726530565845959	1.0	0.999	0.010247359919081878	0.0010000000000000009	0.03390509481443116	0.0030000000000000027	0.0002237533539990455	0.0	0.0007107993667481161	0.0010000000000000009	less	1.0	1.0	1.0	1.0	0.9999999999999899	1.0	0.5616746366737997	0.33469254489715883	false	None	False	False	False
U2AF1_1-GRWD1_3-interaction-shap	-0.11962974816560745	-0.00005056323789176531	-0.006690714042633772	-0.0040973154827952385	1.3557939529418945	0.8886932730674744	2596	908	0.8290300462249616	0.995045154185022	0.992	1.0	20160	59211	0.8392535714285714	0.8476241576734053	0.985	0.994	294590	107876	0.9759298720255267	0.9777170733063888	1.0	1.0	0.010223525203609807	0.007000000000000006	0.14742099651161678	0.006000000000000005	0.14689982580056515	0.008000000000000007	0.017328080878633245	0.0	less	0.999996839921048	1.0	1.586238068884924e-106	1.0	0.06299541469811093	1.0	6.4649382014655e-109	1.0	false	None	None	None	None
FXR2_3-LIN28B_3-interaction-shap	-0.08051316440105438	-0.010410229675471783	0.6237109899520874	0.24987705051898956	1.011259913444519	1.3737187385559082	1218	1812	0.9947660098522167	0.9980375275938189	1.0	1.0	36307	52420	0.9847089817390587	0.9761412438000763	1.0	1.0	48258	133776	0.9831973144349124	0.9779965315153688	1.0	1.0	0.010057028113158006	0.0	0.021896283793742644	0.0	0.01156869541730432	0.0	0.020040996078450113	0.0	less	1.0	1.0	0.9999999959233752	1.0	1.0	1.0	1.0	1.0	false	False	False	False	False
SND1_4-GRWD1_6-interaction-shap	-0.1336326003074646	-0.012043051421642303	1.6919124126434326	1.5452886819839478	-0.2737436294555664	-0.32360902428627014	5147	2279	0.9754184962113853	0.9792382623957877	1.0	0.996	141922	132624	0.9853951677682107	0.9826054484859451	0.999	0.999	498493	168499	0.7842742826880216	0.8042733962812836	0.989	0.994	0.009976671556825356	0.0010000000000000009	0.0033671860901574036	0.0030000000000000027	0.19114421352336375	0.01100000000000001	0.17496486611450413	0.0020000000000000018	less	0.979962651647119	2.8016490688494802e-39	1.0	1.0	8.021781094039749e-20	0.000022731774363526135	1.0	1.0	false	None	None	None	None
EFTUD2_4-U2AF2_5-interaction-shap	0.00039574241964146495	0.0012509793741628528	0.35644668340682983	0.7475715279579163	-0.14822599291801453	-0.00855240412056446	13649	23960	0.9468070920946589	0.9676313856427379	0.995	1.0	137925	212136	0.9368864745332608	0.9595316589357769	0.998	0.999	353850	270168	0.777362534972446	0.8051335169228038	0.981	0.987	0.00992061756139806	0.0030000000000000027	0.008099726706961019	0.0010000000000000009	0.16944455712221285	0.014000000000000012	0.1624978687199341	0.013000000000000012	greater	1.0	0.0023762612109682994	0.0	0.0	5.094561782113031e-15	1.0908490398758313e-28	0.0	0.0	false	False	False	False	False
RPS3_3-AQR_5-interaction-shap	0.0050329710356891155	0.016193455085158348	0.7269369959831238	1.4697649478912354	-0.11271006613969803	-0.43198004364967346	35914	9888	0.9782758534276327	0.9937544498381877	0.999	1.0	82405	67548	0.9881627935198107	0.98946805234796	1.0	0.999	354493	385270	0.7950597162708433	0.8174511459495941	0.991	0.991	0.009886940092178054	0.0010000000000000009	0.004286397490227745	0.0010000000000000009	0.18321613715678942	0.008000000000000007	0.1763033038885936	0.009000000000000008	greater	0.9875965105484266	1.363631579553297e-44	0.0	0.0	1.0	4.6057423753136724e-70	0.0	0.0	false	None	False	False	False
DDX3X_3-SF3B4_5-interaction-shap	-0.1277906447649002	-0.00788990966975689	1.1461492776870728	1.1887235641479492	-0.23675884306430817	-0.22762475907802582	12097	30347	0.9483789369265107	0.9554818268692127	0.998	0.996	76585	158933	0.9575010380622838	0.9589971937860606	0.997	0.997	365193	998296	0.8059309680086968	0.8256651974965341	0.988	0.991	0.009122101135773164	0.0010000000000000009	0.0035153669168479507	0.0010000000000000009	0.14244796891781386	0.010000000000000009	0.12981662937267857	0.0050000000000000044	less	0.5092857036042233	2.4955755008701644e-16	1.0	1.0	1.4991721638597806e-13	5.00165975078803e-7	1.0	1.0	false	False	False	False	False
RPS3_4-U2AF2_5-interaction-shap	0.00041072562453337014	0.0026908668223768473	0.7361400723457336	0.970572292804718	-0.14822599291801453	-0.00855240412056446	4774	1933	0.993630917469627	0.9887392653905845	1.0	0.998	105625	68663	0.9845636923076923	0.9896520687997902	1.0	1.0	362725	292195	0.7808921607278241	0.8172437139581445	0.981	0.988	0.0090672251619347	0.0	0.0009128034092056314	0.0020000000000000018	0.21273875674180287	0.019000000000000017	0.17149555143244	0.010000000000000009	greater	0.000022191305417904148	1.0	0.0	2.303495712545853e-99	6.794216105420378e-133	0.8834877239087073	0.0	0.0	false	False	False	False	False
ZNF800_3-UPF1_4-interaction-shap	-0.03766019642353058	-0.004557009320706129	0.37568965554237366	0.7358933091163635	0.23893620073795319	0.4782243072986603	201	385	0.9899004975124377	0.9949584415584416	1.0	1.0	54892	73266	0.9809644939153247	0.9827481915213059	1.0	1.0	4949	15319	0.9790684986866033	0.9197671519028657	0.999	0.996	0.008936003597112996	0.0	0.012210250037135717	0.0	0.01083199882583441	0.0010000000000000009	0.07519128965557587	0.0040000000000000036	less	0.4276894220439448	0.9999996906745378	0.9931160872970196	1.0	0.9999999990470212	1.0	0.9999999995656385	1.0	false	None	None	None	None
SND1_3-U2AF2_3-interaction-shap	0.017781972885131836	0.00005588684871327132	1.385410189628601	1.4929884672164917	0.09508994966745377	0.018797004595398903	4715	3540	0.9753444326617181	0.9939353107344633	0.999	1.0	111005	105345	0.9842592405747488	0.9828176752574873	1.0	0.999	297062	182440	0.8200886414283889	0.87356254659066	0.986	0.994	0.008914807913030676	0.0010000000000000009	0.011117635476975973	0.0010000000000000009	0.15525579123332922	0.013000000000000012	0.12037276414380327	0.006000000000000005	greater	0.9999999999999407	1.3447936448139037e-52	8.647935274089878e-231	4.821250047537379e-221	1.0	1.075984162717375e-287	0.0	0.0	false	None	False	False	False
AQR_3-IGF2BP1_4-interaction-shap	-0.031419672071933746	-0.05476250499486923	1.1179728507995605	0.6514191031455994	1.2440402507781982	1.492333173751831	3466	2786	0.9723092902481247	0.9921389088298637	1.0	1.0	292642	349966	0.9634221027740377	0.9378648525856799	1.0	0.997	31822	80897	0.9599418955439634	0.9825405886497645	1.0	0.999	0.00888718747408701	0.0	0.0542740562441838	0.0030000000000000027	0.012367394704161372	0.0	0.009598320180099207	0.0010000000000000009	less	1.0	1.0	1.0	1.0	0.9999999992331811	1.0	0.9999999999999372	1.0	false	None	False	False	False
GRWD1_2-TRA2A_6-interaction-shap	-0.04396706819534302	-0.00259418785572052	-0.08323346078395844	-0.006107669323682785	-0.0018355274805799127	-0.2774650454521179	11919	6260	0.8207552647034148	0.8963298722044728	0.997	0.998	552683	172414	0.8119988257283108	0.8580586205296553	0.99	0.996	15650	46750	0.863765303514377	0.8340694973262032	0.997	0.996	0.00875643897510392	0.007000000000000006	0.038271251674817486	0.0020000000000000018	0.043010038810962214	0.0	0.06226037487826963	0.0020000000000000018	less	1.0	1.0	0.03155731827648069	1.0	0.995381804974445	1.0	3.6439880723985993e-25	1.0	false	None	None	None	None
RPS3_3-SF3B4_3-interaction-shap	-0.07017604261636734	-0.16530413925647736	0.7269369959831238	1.4697649478912354	1.04224693775177	1.2349843978881836	21981	16438	0.9780869842136392	0.9924301009855214	0.999	1.0	96338	60998	0.9867759762502855	0.9893646676940226	1.0	0.999	227625	540792	0.9493971356397581	0.9614094106421693	0.999	1.0	0.008688992036646304	0.0010000000000000009	0.003065433291498776	0.0010000000000000009	0.028689848573881016	0.0	0.031020690343352086	0.0	less	0.04270817452890617	1.0	1.0	1.0	6.883795335472985e-49	1.0	1.0	1.0	false	False	False	False	False
SND1_3-LIN28B_4-interaction-shap	-0.04502072557806969	-0.09400253742933273	1.385410189628601	1.4929884672164917	1.6433429718017578	1.5384678840637207	10023	7296	0.9918084405866507	0.989007538377193	1.0	1.0	105697	101589	0.9831456900385065	0.9827605350973038	1.0	0.999	40290	152467	0.9858209233060312	0.9763161405418876	1.0	0.999	0.008662750548144249	0.0	0.006247003279889252	0.0010000000000000009	0.005987517280619525	0.0	0.012691397835305374	0.0010000000000000009	less	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	false	None	False	False	False
SND1_3-AQR_4-interaction-shap	-0.11239944398403168	-0.32007288932800293	1.385410189628601	1.4929884672164917	0.7352287769317627	1.1961925029754639	17823	25151	0.99119031588397	0.9845456641883026	1.0	0.999	97897	83734	0.9825680153630857	0.9827686602813673	1.0	0.999	230910	939869	0.9619247499025597	0.9607956353491817	0.999	0.999	0.008622300520884307	0.0	0.0017770039069352483	0.0	0.02926556598141028	0.0010000000000000009	0.023750028839120918	0.0	less	1.0	0.9999999913512867	1.0	1.0	1.0	0.9999999462648269	1.0	1.0	false	None	None	None	None
LIN28B_4-RBFOX2_4-interaction-shap	0.0023732560221105814	0.0005700855399481952	1.6433429718017578	1.5384678840637207	-0.4484655559062958	-0.04954059422016144	999	727	0.9785845845845845	0.9994236588720771	1.0	1.0	49314	159036	0.987184470941315	0.976792745038859	1.0	0.999	48629	21788	0.7370199469452384	0.754385762805214	0.966	0.977	0.00859988635673048	0.0	0.022630913833218025	0.0010000000000000009	0.2415646376393461	0.03400000000000003	0.2450378960668631	0.02300000000000002	greater	0.9999965851396819	3.443518447532342e-89	3.5648122099121024e-128	9.612796353334024e-179	0.9999999854632383	0.0	0.0	0.0	false	False	False	False	False
RPS3_3-U2AF2_5-interaction-shap	0.001170292729511857	0.001649475540034473	0.7269369959831238	1.4697649478912354	-0.14822599291801453	-0.00855240412056446	4291	2546	0.9934336984385925	0.9918731343283583	1.0	0.999	114028	74890	0.9848504753218508	0.9899522366137001	1.0	0.999	363208	291582	0.7811773942203917	0.8168558107153392	0.981	0.988	0.008583223116741756	0.0	0.0019208977146581985	0.0	0.21225630421820085	0.019000000000000017	0.17501732361301914	0.01100000000000001	greater	2.0628981292319166e-28	0.9963232475721304	0.0	1.4220272236744615e-170	1.2899681775649777e-102	6.311364575661734e-7	0.0	0.0	false	False	False	False	False
AQR_3-AQR_5-interaction-shap	-0.07608868926763535	-0.012910082004964352	1.1179728507995605	0.6514191031455994	-0.11271006613969803	-0.43198004364967346	87602	66793	0.9575184584826831	0.9193291512583653	0.999	0.995	208506	285959	0.9660501999942447	0.9427231106557236	1.0	0.998	302805	328365	0.7697903634352142	0.8020370471883421	0.989	0.991	0.008531741511561552	0.0010000000000000009	0.02339395939735822	0.0030000000000000027	0.1877280950474689	0.010000000000000009	0.11729210407002322	0.0040000000000000036	less	1.8734241217768746e-9	0.0	1.0	1.0	5.219087709240457e-56	1.7174356887988258e-161	1.0	1.0	false				
RPS3_3-SND1_4-interaction-shap	-0.286432683467865	-0.22444501519203186	0.7269369959831238	1.4697649478912354	1.6919124126434326	1.5452886819839478	43926	11496	0.990490643354733	0.9934202331245651	1.0	0.999	74393	65940	0.9820152702539218	0.9894217925386716	0.999	0.999	103143	123407	0.9827272815411613	0.9815358123931381	0.999	0.999	0.008475373100811256	0.0010000000000000009	0.003998440585893492	0.0	0.007763361813571734	0.0010000000000000009	0.011884420731426926	0.0	less	1.0	0.9999999999999996	1.0	1.0	1.0	1.0	1.0	1.0	false	None	False	False	False
GRWD1_2-U2AF2_3-interaction-shap	0.0029695555567741394	5.923172466282267e-6	-0.08323346078395844	-0.006107669323682785	0.09508994966745377	0.018797004595398903	39620	12489	0.8044540383644623	0.8219923933061093	0.985	0.993	524982	166185	0.8127670282028716	0.8622106748503174	0.991	0.996	262157	173491	0.8252438500593156	0.8797310465672572	0.987	0.994	0.008312989838409335	0.006000000000000005	0.040218281544208145	0.0030000000000000027	0.020789811694853277	0.0020000000000000018	0.05773865326114791	0.0010000000000000009	greater	1.0	1.0	1.0	1.0	0.999998298336595	1.0	1.0	1.0	false	None	False	False	False
AQR_5-TRA2A_5-interaction-shap	0.03771362453699112	0.00009959664748748764	-0.11271006613969803	-0.43198004364967346	-0.05796019732952118	-0.0006248913705348969	8142	3020	0.8039367477278311	0.8106152317880795	0.996	0.988	382265	392138	0.812083894680392	0.821949387715549	0.993	0.992	20987	42158	0.806736837089627	0.878685540111011	0.995	0.997	0.008147146952560913	0.0030000000000000027	0.011334155927469558	0.0040000000000000036	0.0028000893617958766	0.0010000000000000009	0.06807030832293148	0.009000000000000008	greater	0.0003445393321678802	1.0	0.6201595199367761	1.0	0.973637276614601	0.9670670604603845	0.7178356077270722	1.0	false	None	None	None	None
FXR2_4-EFTUD2_5-interaction-shap	-0.010419484227895737	-0.005938699468970299	0.7182850241661072	0.4309576153755188	0.06256677955389023	0.46036437153816223	1050	2363	0.9925466666666667	0.9972750740584002	0.998	1.0	44140	50734	0.9844647258722249	0.9667525722395237	1.0	1.0	106146	144023	0.8763599381983305	0.9161329648736659	0.996	0.998	0.0080819407944418	0.0020000000000000018	0.030522501818876502	0.0	0.11618672846833622	0.0020000000000000018	0.0811421091847343	0.0020000000000000018	less	0.00002673622602764482	1.0	1.0	1.0	1.0	1.0	1.0	1.0	false	False	None	None	False
